,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.117341,0.048316,0.168329,0.005842,0.023006,0.142651,0.366892,1.076371
post,5,0.108296,0.039223,0.132803,0.006685,0.008851,0.175995,0.310728,0.745068
pre,3,0.151739,0.043682,0.223728,0.00255,0.023116,0.226333,0.408984,0.680313
