,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,22,0.450184,0.287418,0.403173,0.040585,0.21827,0.50171,1.634391,1.658932
post,27,0.444322,0.344641,0.404097,0.047303,0.185709,0.55098,1.827253,2.167812
pre,16,0.39694,0.247807,0.360944,0.074654,0.192298,0.402628,1.298998,1.534914
