,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.578983,0.578983,0.050781,0.543076,0.561029,0.596937,0.61489,0.0
post,2,0.63746,0.63746,0.055091,0.598504,0.617982,0.656937,0.676415,0.0
pre,1,0.568791,0.568791,,0.568791,0.568791,0.568791,0.568791,
