,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.052812,0.030504,0.082011,0.00169,0.016437,0.041118,0.267628,2.309191
post,11,0.044458,0.018179,0.084691,0.0,0.008261,0.03346,0.29506,2.662099
pre,7,0.063316,0.050702,0.04848,0.009579,0.028949,0.087771,0.14949,0.669277
