,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.259629,0.107207,0.347535,0.047909,0.057972,0.308863,0.776195,1.094332
post,5,0.262031,0.08139,0.353704,0.038198,0.050829,0.266917,0.87282,1.27172
pre,3,0.334111,0.068763,0.479995,0.045373,0.057068,0.47848,0.888196,0.705218
