,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.182117,0.178195,0.07143,0.11273,0.145462,0.216811,0.255428,0.10058
post,3,0.189817,0.164388,0.045603,0.162599,0.163493,0.203426,0.242465,0.705883
pre,3,0.473694,0.281686,0.455774,0.145341,0.213513,0.637871,0.994056,0.636584
