,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,40,0.312644,0.0979,0.541114,0.0,0.021975,0.36036,3.001697,3.435956
post,49,0.163905,0.081496,0.197766,0.0,0.021094,0.21702,0.910332,1.695144
pre,27,0.26083,0.122871,0.340742,8.5e-05,0.024456,0.358901,1.182533,1.494036
