,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,2.216306,2.282865,1.682103,0.092936,1.683029,2.816142,4.20656,-0.136468
post,3,2.79859,3.02854,2.593802,0.097469,1.563004,4.14915,5.269761,-0.161587
pre,4,1.87563,1.765399,1.454496,0.22006,1.247044,2.393985,3.75166,0.255392
