,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.641112,0.641112,,0.641112,0.641112,0.641112,0.641112,
post,1,0.767066,0.767066,,0.767066,0.767066,0.767066,0.767066,
pre,1,0.644035,0.644035,,0.644035,0.644035,0.644035,0.644035,
