,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,24,377.447393,47.091617,970.356222,3.564861,28.27727,122.05966,4299.027061,3.277825
post,28,252.225594,30.021475,740.467834,4.000313,11.859221,47.159402,3294.143298,3.373688
pre,19,661.548381,48.185932,1969.778183,4.713238,20.066351,303.508196,8663.272513,3.802863
