,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,40,0.018558,0.020011,0.008967,0.0,0.013806,0.025082,0.0339,-0.608603
post,49,0.018597,0.020155,0.008926,0.0,0.013062,0.024547,0.037608,-0.496266
pre,27,0.017382,0.019246,0.008194,0.000519,0.013621,0.023089,0.033003,-0.550602
