,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,25,0.022924,0.024488,0.006038,0.011148,0.01864,0.027138,0.032072,-0.296106
post,29,0.024348,0.024885,0.006162,0.013287,0.020493,0.029051,0.037045,-0.310264
pre,17,0.022519,0.02326,0.00576,0.011061,0.019122,0.027198,0.030723,-0.344052
