,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,13,0.594172,0.600822,0.136434,0.352458,0.509624,0.686949,0.832215,-0.056554
post,17,0.563535,0.551282,0.164306,0.287632,0.411981,0.711938,0.787004,-0.159867
pre,10,0.604492,0.646377,0.189289,0.314089,0.446435,0.762004,0.835573,-0.304095
