,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.081238,0.070863,0.097466,7.8e-05,0.013339,0.094934,0.281181,1.32416
post,7,0.026538,0.008429,0.030445,0.0,0.003931,0.050634,0.068205,0.59613
pre,6,0.105203,0.065062,0.112607,0.002907,0.048666,0.119058,0.317929,1.261913
