,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,40,0.15891,0.042034,0.325641,0.0,0.006008,0.175089,1.942518,4.336657
post,49,0.090364,0.042947,0.127116,0.0,0.004381,0.125521,0.54749,2.071927
pre,27,0.095118,0.041923,0.11756,0.0,0.007193,0.168291,0.476735,1.485038
