,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,13,0.251696,0.170937,0.300882,0.048205,0.075356,0.230061,1.104643,2.017674
post,17,0.142541,0.06382,0.162813,0.006291,0.048143,0.185792,0.564057,1.578593
pre,10,0.145011,0.130554,0.104687,0.024146,0.062196,0.225892,0.333537,0.523408
