,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.062772,0.042383,0.063688,0.010761,0.032009,0.073146,0.155563,0.953521
post,5,0.065112,0.033575,0.071017,0.00634,0.01906,0.086884,0.179698,0.923064
pre,3,0.069932,0.064036,0.065147,0.007933,0.035985,0.100931,0.137826,0.164895
