,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,47,0.511613,0.474871,0.163863,0.262015,0.400367,0.589569,0.90911,0.807373
post,57,0.487108,0.460239,0.166168,0.262031,0.36769,0.560125,0.891821,0.702374
pre,38,0.513025,0.489948,0.149035,0.269618,0.406641,0.597406,0.895295,0.783042
