,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,32,0.552188,0.41345,0.610773,0.13803,0.24262,0.575658,2.835878,3.133938
post,42,0.673017,0.382111,0.830399,0.005746,0.223667,0.739332,4.194404,2.599721
pre,25,0.519337,0.405539,0.380191,0.1675,0.221307,0.537392,1.537652,1.191724
