,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,22,0.019952,0.020153,0.006903,0.001736,0.015122,0.025516,0.029605,-0.772006
post,27,0.018617,0.020268,0.007604,0.000563,0.014751,0.023791,0.028834,-0.886746
pre,16,0.019986,0.019891,0.006822,0.001283,0.016965,0.023633,0.032842,-0.883722
