,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,288,0.252659,0.125452,0.470644,0.0,0.012529,0.281122,4.402382,4.973895
post,375,0.24361,0.088788,0.496035,0.0,0.009731,0.271295,4.514416,5.144124
pre,207,0.264821,0.127203,0.473131,0.0,0.014729,0.298634,3.145706,3.93296
