,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.601578,0.561781,0.188232,0.445504,0.451887,0.711472,0.837247,0.368667
post,4,0.683672,0.686104,0.166954,0.477624,0.620166,0.749609,0.884855,-0.049625
pre,3,0.681877,0.697959,0.196404,0.477926,0.587942,0.783852,0.869745,-0.14942
