,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.687244,0.687244,,0.687244,0.687244,0.687244,0.687244,
post,1,0.4216,0.4216,,0.4216,0.4216,0.4216,0.4216,
pre,1,0.327871,0.327871,,0.327871,0.327871,0.327871,0.327871,
