,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.195913,0.098035,0.205981,0.05712,0.077578,0.265309,0.432583,0.675849
post,3,0.164057,0.095496,0.16806,0.041115,0.068306,0.225528,0.35556,0.624729
pre,1,0.063024,0.063024,,0.063024,0.063024,0.063024,0.063024,
