,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.412129,0.412129,,0.412129,0.412129,0.412129,0.412129,
post,2,0.526578,0.526578,0.139051,0.428254,0.477416,0.57574,0.624902,0.0
