,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,317,1.331792,0.155825,6.005917,0.013998,0.102133,0.405085,59.088908,7.176825
post,396,0.648181,0.140154,3.380588,0.010339,0.091727,0.279273,48.02256,10.550053
pre,251,0.588285,0.153226,2.676027,0.048218,0.105879,0.272708,35.230358,10.290566
