,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.022063,0.022063,,0.022063,0.022063,0.022063,0.022063,
post,2,0.011247,0.011247,0.015064,0.000596,0.005922,0.016573,0.021899,0.0
