,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,90,0.652939,0.699741,0.16509,0.271202,0.570936,0.780444,0.951659,-0.780172
post,93,0.629587,0.658037,0.19049,0.236957,0.503769,0.780891,0.989863,-0.458121
pre,72,0.661886,0.683474,0.170283,0.264686,0.596206,0.773334,0.988994,-0.66418
