,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,24,0.718795,0.374994,0.981316,0.024844,0.138093,0.848618,3.55196,2.041086
post,28,0.686028,0.250086,1.224289,0.005466,0.063408,0.713389,5.92749,3.199956
pre,19,1.248896,0.620668,1.668569,0.03381,0.194168,1.407417,6.189529,1.934604
