,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.59242,0.546458,0.134272,0.487844,0.522407,0.616471,0.788919,0.98675
post,5,0.504757,0.418512,0.187661,0.399897,0.401528,0.466908,0.836938,1.425524
pre,3,0.501258,0.521719,0.037991,0.457423,0.489571,0.523176,0.524633,-0.70243
