,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,24,0.406422,0.353127,0.225657,0.19464,0.266277,0.432538,0.987216,1.787585
post,28,0.447884,0.328628,0.236803,0.234073,0.285621,0.565697,0.983542,1.179579
pre,19,0.399675,0.362514,0.193858,0.167294,0.27325,0.402011,0.903699,1.668894
