,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,13,0.072715,0.048087,0.07819,0.006506,0.014555,0.074202,0.251423,1.24868
post,17,0.059142,0.015539,0.082911,0.002927,0.011789,0.077537,0.320168,2.043793
pre,10,0.080093,0.062169,0.06997,0.011967,0.021416,0.127852,0.212144,0.640506
