,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,47,0.26288,0.198876,0.250978,8.5e-05,0.09767,0.292692,1.09878,1.760452
post,57,0.285181,0.183656,0.264593,0.00036,0.074676,0.427506,1.18894,1.269029
pre,38,0.387758,0.331294,0.303041,0.000316,0.129345,0.63703,1.265852,0.818973
