,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,3.1e-05,3.5e-05,2.8e-05,-2e-06,9e-06,4.3e-05,7.9e-05,0.396096
post,7,2e-06,1e-06,3e-05,-5.8e-05,-0.0,1.6e-05,3.6e-05,-1.076057
pre,6,2e-06,-1e-06,1.1e-05,-1.1e-05,-4e-06,6e-06,2e-05,0.612221
