,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,105,0.038174,0.012562,0.072304,0.0,0.000521,0.036908,0.472615,3.592214
post,106,0.075072,0.029719,0.169742,0.0,0.006694,0.069022,1.201433,4.885351
pre,77,0.052999,0.016497,0.086492,0.0,0.002209,0.070687,0.491353,2.715931
