,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,8,0.221238,0.114679,0.232646,0.043217,0.04992,0.314385,0.649229,0.974096
post,13,0.11217,0.021241,0.160807,0.006246,0.011711,0.109746,0.442255,1.227897
pre,4,0.154174,0.103051,0.155514,0.031267,0.064385,0.192841,0.379328,0.92677
