,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,98.045107,16.660102,232.867754,8.524911,12.414296,23.098405,717.562222,2.453104
post,11,51.691122,21.793845,79.317209,8.362343,13.9258,49.8543,280.750174,2.457101
pre,8,57.665398,17.145842,119.32383,8.664666,15.227971,18.294703,352.851389,2.26391
