,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,52,0.022693,0.024306,0.00717,0.0,0.020249,0.027047,0.033352,-1.525099
post,52,0.022626,0.025133,0.007043,0.0,0.019789,0.02739,0.030852,-1.563249
pre,37,0.023969,0.025374,0.007516,0.0,0.021643,0.028815,0.032266,-1.621213
