,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,6,74.386316,25.806712,95.850689,7.988932,13.631773,104.074204,246.978715,1.124533
post,7,49.344524,40.114789,58.101051,12.4719,14.656576,43.195557,177.120713,1.790957
pre,5,40.244999,17.78373,45.184368,14.083758,16.976337,32.304437,120.076735,1.413274
