,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.309711,0.346429,0.065621,0.23395,0.29019,0.347591,0.348752,-0.70611
post,3,0.245304,0.210837,0.065786,0.203913,0.207375,0.266,0.321162,0.698304
pre,2,0.245332,0.245332,0.102593,0.172788,0.20906,0.281604,0.317877,0.0
