,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,22,0.94437,0.564532,1.059825,0.044513,0.384438,1.021841,4.135646,2.085046
post,27,1.241211,0.669622,1.659929,0.039048,0.432647,1.0872,7.451083,2.614504
pre,16,0.85401,0.667928,0.820494,0.057464,0.466244,0.799306,3.488934,2.267817
