,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,117.076803,33.577104,235.923447,8.633956,14.238114,49.072422,650.705489,2.019001
post,9,32.93442,21.862196,26.330642,7.604107,10.353147,50.790495,84.508164,0.773261
pre,5,282.12859,23.680098,582.231602,9.228888,12.447365,41.880997,1323.4056,1.498204
