,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.02661,0.027412,0.005414,0.018001,0.024214,0.028966,0.035545,-0.171567
post,11,0.02184,0.024772,0.009169,0.0,0.018185,0.029107,0.029839,-1.278807
pre,7,0.024722,0.023925,0.003188,0.021012,0.022509,0.026609,0.029878,0.451971
