,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,16,0.264544,0.132169,0.281375,0.031373,0.064835,0.322979,0.838558,1.199443
post,22,0.257524,0.13676,0.279611,0.019252,0.063003,0.28023,0.90046,1.278324
pre,11,0.358029,0.132783,0.361786,0.03743,0.081364,0.625213,1.002482,0.708512
