,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.041435,0.01948,0.039836,0.017407,0.018443,0.053448,0.087417,0.704953
post,4,0.430662,0.350075,0.452663,0.051691,0.059181,0.721556,0.970808,0.256875
pre,2,0.071501,0.071501,0.040568,0.042815,0.057158,0.085843,0.100186,-0.0
