,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.073183,0.069935,0.066258,0.002028,0.028908,0.11421,0.150833,0.116228
post,3,0.062375,0.026378,0.084496,0.001838,0.014108,0.092643,0.158908,0.640599
pre,4,0.098908,0.115528,0.075673,0.002424,0.056706,0.15773,0.162154,-0.41804
