,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1775,0.021169,0.022569,0.008147,0.0,0.017067,0.026864,0.043768,-0.716658
post,2115,0.020835,0.022295,0.008066,0.0,0.016045,0.026574,0.039635,-0.642462
pre,1295,0.021742,0.022873,0.007257,0.0,0.018013,0.026762,0.042597,-0.812044
