,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.372662,0.362845,0.112874,0.265016,0.313931,0.426484,0.490123,0.158561
post,5,0.427908,0.47542,0.126607,0.258053,0.332766,0.524255,0.549046,-0.410764
pre,3,0.465595,0.315646,0.278305,0.294419,0.305033,0.551183,0.78672,0.702482
