,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.039369,0.041988,0.025374,0.012787,0.027387,0.05266,0.063332,-0.187626
post,4,0.031142,0.029213,0.02675,0.005331,0.010329,0.050025,0.06081,0.110077
pre,2,0.051959,0.051959,0.006833,0.047128,0.049543,0.054375,0.05679,0.0
