,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,39,0.523107,0.484035,0.194453,0.263041,0.375665,0.694265,0.934082,0.606901
post,48,0.504095,0.464054,0.202703,0.261833,0.35587,0.651638,0.95244,0.825967
pre,27,0.505856,0.437053,0.206052,0.262015,0.350669,0.607149,0.93578,0.751506
