,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,51,0.585721,0.629613,0.214864,0.20247,0.410855,0.776439,0.894484,-0.189828
post,58,0.596712,0.620246,0.216086,0.230153,0.373123,0.78601,0.910458,-0.220611
pre,34,0.565667,0.587143,0.211872,0.270822,0.383828,0.748475,0.895203,0.145852
