,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,208,0.022709,0.02458,0.008016,0.000731,0.018229,0.0286,0.036915,-0.854203
post,244,0.022332,0.024378,0.008007,0.000225,0.017003,0.028056,0.037608,-0.71028
pre,145,0.023648,0.025125,0.006821,0.001987,0.019847,0.028181,0.035538,-1.073371
