,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,99,0.584783,0.394462,0.636538,0.008296,0.231921,0.694692,4.559832,3.130085
post,103,0.65027,0.352995,0.885917,0.006882,0.2266,0.678332,5.383552,3.345298
pre,75,0.659196,0.345666,0.981479,0.041365,0.228915,0.606642,5.469213,3.20131
