,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,75.740919,20.2708,110.477344,8.293828,15.207033,93.39991,442.138572,2.252182
post,20,70.805117,16.391814,143.926071,5.938353,12.856943,25.951309,583.49218,2.687776
pre,14,58.411429,31.535576,72.278223,7.605745,14.1829,69.026043,270.155531,2.024869
