,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.049728,0.049728,,0.049728,0.049728,0.049728,0.049728,
post,1,0.064987,0.064987,,0.064987,0.064987,0.064987,0.064987,
