,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,33,0.060809,0.022048,0.082677,0.0,0.006665,0.096466,0.317213,1.765314
post,43,0.059974,0.023022,0.096387,0.0,0.003449,0.081287,0.526334,3.052824
pre,26,0.086724,0.038972,0.100078,0.0,0.013642,0.114934,0.34417,1.24459
