,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,7.287529,7.287529,,7.287529,7.287529,7.287529,7.287529,
post,1,13.766147,13.766147,,13.766147,13.766147,13.766147,13.766147,
pre,1,6.70641,6.70641,,6.70641,6.70641,6.70641,6.70641,
