,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,26,0.099379,0.053154,0.180016,0.0,0.005222,0.09813,0.870622,3.312121
post,34,0.087071,0.058457,0.11151,0.0,0.01944,0.096787,0.47534,2.121856
pre,16,0.099291,0.055726,0.12176,0.0,0.021122,0.12359,0.43295,1.728545
