,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,90,0.832097,0.543587,1.352023,0.067339,0.408997,0.804342,12.362942,7.177124
post,93,0.793471,0.522708,1.070877,0.067407,0.397368,0.905729,9.655888,6.408626
pre,72,0.645204,0.47723,0.494165,0.095013,0.391256,0.76721,3.462722,3.280797
