,Group,Frequency,Threshold,N above,% above,N total
0,post,Daily,0.3,0,0.0,1
1,post,Daily,0.5,0,0.0,1
2,post,Daily,0.6,0,0.0,1
3,post,Daily,0.8,0,0.0,1
4,post,Weekly,0.3,1,100.0,1
5,post,Weekly,0.5,0,0.0,1
6,post,Weekly,0.6,0,0.0,1
7,post,Weekly,0.8,0,0.0,1
