,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.913937,0.913937,0.051802,0.877307,0.895622,0.932251,0.950566,0.0
post,2,0.765853,0.765853,0.071967,0.714965,0.740409,0.791298,0.816742,0.0
pre,2,0.815541,0.815541,0.030506,0.79397,0.804756,0.826327,0.837113,0.0
