,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,16,67.506224,19.390832,89.602885,3.865267,12.749809,81.761731,307.347021,1.614102
post,22,58.050596,18.774631,98.305823,3.929697,11.378227,35.709434,344.761285,2.146516
pre,11,67.543779,32.536893,109.614282,4.47731,12.165577,58.548302,386.259303,2.505461
