,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,47,0.021103,0.022661,0.008398,0.000457,0.015035,0.02627,0.036641,-0.57173
post,57,0.021423,0.023646,0.008199,0.000563,0.017228,0.027024,0.039635,-0.578659
pre,38,0.02193,0.022546,0.007619,0.003428,0.019222,0.026703,0.033874,-0.704761
