,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12689,0.386694,0.231137,0.553671,0.005154,0.161459,0.397025,10.022389,6.208805
post,14304,0.358789,0.234085,0.449886,0.003634,0.164754,0.371528,6.221999,5.891055
pre,9730,0.391927,0.24894,0.515188,0.011038,0.181866,0.41139,10.43326,7.51877
